HOSTS ID,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Insect Author,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,Location,Damage,Lab Rearing
112961,Saturniidae,Cirina,forda,,Westwood,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
15242,Geometridae,Cleora,acaciaria,,Boisduval,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
120226,Sphingidae,Daphnis,nerii,,Linnaeus,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
1348,Arctiidae,Digama,aganais,,Felder,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
1582,Arctiidae,Euchromia,amoena,,Möschler,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
114026,Saturniidae,Gonimbrasia,belina,,Westwood,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
121848,Sphingidae,Nephele,argentifera,,Walker,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
121854,Sphingidae,Nephele,comma,,Hopffer,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
25173,Geometridae,Zerenopsis,leopardina,,Felder,Apocynaceae,Carissa,macrocarpa,,Southern Africa,,
48298,Lymantriidae,Orgyia,tricolor,,Herrich-Schäffer,Aizoaceae,Carpobrotus,,,Southern Africa,,
111549,Saturniidae,Athletes,semialba,,Sonthonnax,Leguminosae (C),Cassia,,,Southern Africa,,
45853,Lymantriidae,Euproctis,fasciata,,Walker,Leguminosae (C),Cassia,,,Southern Africa,,
33683,Lasiocampidae,Grammodora,nigrolineata,,Aurivillius,Leguminosae (C),Cassia,,,Southern Africa,,
34775,Lasiocampidae,Pachypasa,sp.,,,Leguminosae (C),Cassia,,,Southern Africa,,
3289,Arctiidae,Rhodogastria,amasis,,Cramer,Leguminosae (C),Cassia,,,Southern Africa,,
3340,Arctiidae,Saenura,flava,,Wallengren,Leguminosae (C),Cassia,,,Southern Africa,,
3652,Arctiidae,Spilosoma,lutescens,screabilis,Wallengren,Leguminosae (C),Cassia,,,Southern Africa,,
7811,Cossidae,Xyleutes,vosseleri,,Gaede,Leguminosae (C),Cassia,,,Southern Africa,,
80283,Nymphalidae,Charaxes,castor,,Cramer,Leguminosae (C),Cassia,fistula,,Southern Africa,,
95043,Pieridae,Catopsilia,florella,,Fabricius,Leguminosae (C),Cassia,occidentalis,,Southern Africa,,
3341,Arctiidae,Saenura,flava,,Wallengren,Leguminosae (C),Cassia,occidentalis,,Southern Africa,,
103413,Pyralidae,Dysphylia,viridella,,Ragonot,Celastraceae,Cassine,,,Southern Africa,,
47087,Lymantriidae,Marblepsis,melanocraspis,,Hampson,Rhizophoraceae,Cassipourea,,,Southern Africa,,
46460,Lymantriidae,Lepidopalpus,hyalina,,Janse,Rhizophoraceae,Cassipourea,gerrardi,,Southern Africa,,
47138,Lymantriidae,Ogoa,simplex,,Walker,Rhizophoraceae,Cassipourea,gerrardi,,Southern Africa,,
51603,Noctuidae,Achaea,praestans,,Guenée,Rhizophoraceae,Cassipourea,verticillata,,Southern Africa,,
44793,Lymantriidae,Arctornis,melanocraspis,,Hampson,Rhizophoraceae,Cassipourea,verticillata,,Southern Africa,,
47962,Lymantriidae,Orgyia,mixta,,Snellen,Casuarinaceae,Casuarina,,,Southern Africa,,
106482,Pyralidae,Mussidia,nigrivenella,,Ragonot,Meliaceae,Cedrela,,,Southern Africa,,
110120,Pyralidae,Uresiphita,polygonalis,,Denis & Schiff.,Meliaceae,Cedrela,,,Southern Africa,,
36104,Limacodidae,Crothaema,decorata,,Distant,Celastraceae,Celastrus,,,Southern Africa,,
17253,Geometridae,Euexia,percnopus,,Prout,Celastraceae,Celastrus,,,Southern Africa,,
36475,Limacodidae,Latoia,latistriga,,Walker,Celastraceae,Celastrus,,,Southern Africa,,
45371,Lymantriidae,Dasychira,georgiana,,Fawcett,Ulmaceae,Celtis,,,Southern Africa,,
36464,Limacodidae,Latoia,albicosta,,Hampson,Ulmaceae,Celtis,,,Southern Africa,,
34723,Lasiocampidae,Pachypasa,capensis,,Linnaeus,Ulmaceae,Celtis,,,Southern Africa,,
26001,Gracillariidae,Caloptilia,celtina,,Vári,Ulmaceae,Celtis,africana,,South Africa,in leaves,
45372,Lymantriidae,Dasychira,georgiana,,Fawcett,Ulmaceae,Celtis,africana,,Southern Africa,,
61134,Noctuidae,Exophyla,multistriata,,Hampson,Ulmaceae,Celtis,africana,,South Africa,,
61135,Noctuidae,Exophyla,multistriata,,Hampson,Ulmaceae,Celtis,africana,,Southern Africa,,
116030,Saturniidae,Imbrasia,tyrrhena,,Westwood,Ulmaceae,Celtis,africana,,Southern Africa,,
85704,Nymphalidae,Libythea,labdaca,,Westwood & Hew.,Ulmaceae,Celtis,africana,,Southern Africa,,
85707,Nymphalidae,Libythea,labdaca,laius,Trimen,Ulmaceae,Celtis,africana,,Southern Africa,,
34724,Lasiocampidae,Pachypasa,capensis,,Linnaeus,Ulmaceae,Celtis,africana,,Southern Africa,,
122240,Sphingidae,Pseudoclanis,postica,,Walker,Ulmaceae,Celtis,africana,,Southern Africa,,
50303,Nepticulidae,Stigmella,celtifoliella,,Vári,Ulmaceae,Celtis,africana,,South Africa,on leaves,
80352,Nymphalidae,Charaxes,cithaeron,,Felder & Felder,Ulmaceae,Celtis,soyauxii,,Southern Africa,,
85705,Nymphalidae,Libythea,labdaca,,Westwood & Hew.,Ulmaceae,Celtis,soyauxii,,Southern Africa,,
85708,Nymphalidae,Libythea,labdaca,laius,Trimen,Ulmaceae,Celtis,soyauxii,,Southern Africa,,
74814,Nolidae,Earias,insulana,,Boisduval,Leguminosae (C),Ceratonia,,,Southern Africa,,
129921,Tortricidae,Coccothera,spissana,,Zeller,Insecta,Ceroplastes (Z),,,South Africa,,
3291,Arctiidae,Rhodogastria,amasis,,Cramer,Solanaceae,Cestrum,,,Southern Africa,,
58054,Noctuidae,Chrysodeixis,acuta,,Walker,Solanaceae,Cestrum,aurantiacum,,Southern Africa,,
49692,Metarbelidae,Metarbela,tuckeri,,Butler,Solanaceae,Cestrum,aurantiacum,,Southern Africa,,
3292,Arctiidae,Rhodogastria,amasis,,Cramer,Solanaceae,Cestrum,aurantiacum,,Southern Africa,,
85160,Nymphalidae,Junonia,hierta,,Fabricius,Acanthaceae,Chaetacanthus,setiger,,Southern Africa,,
75631,Notodontidae,Acrasiella,curvilinea,,Swinhoe,Ulmaceae,Chaetachme,,,Southern Africa,,
75632,Notodontidae,Acrasiella,curvilinea,,Swinhoe,Ulmaceae,Chaetachme,aristata,,Southern Africa,,
80356,Nymphalidae,Charaxes,cithaeron,,Felder & Felder,Ulmaceae,Chaetachme,aristata,,Southern Africa,,
80945,Nymphalidae,Charaxes,xiphares,,Stoll,Ulmaceae,Chaetachme,aristata,,Southern Africa,,
122242,Sphingidae,Pseudoclanis,postica,,Walker,Ulmaceae,Chaetachme,aristata,,Southern Africa,,
6171,Coleophoridae,Coleophora,scaleuta,,Meyrick,Chenopodiaceae,Chenopodium,,,South Africa,on,
53891,Noctuidae,Agrotis,segetum,,Denis & Schiff.,Compositae,Chrysanthemum,,,Southern Africa,,
75827,Notodontidae,Chlorocalliope,calliope,,Hampson,Sapotaceae,Chrysophyllum,,,Southern Africa,,
45559,Lymantriidae,Dasychira,proteprota,,Hampson,Sapotaceae,Chrysophyllum,,,Southern Africa,,
76279,Notodontidae,Desmeocraera,latex,,Druce,Sapotaceae,Chrysophyllum,,,Southern Africa,,
83592,Nymphalidae,Euriphene,achlys,,Hopffer,Sapotaceae,Chrysophyllum,,,Southern Africa,,
88242,Nymphalidae,Pseudacraea,lucretia,,Cramer,Sapotaceae,Chrysophyllum,argyrophyllum,,Southern Africa,,
88260,Nymphalidae,Pseudacraea,lucretia,expansa,Butler,Sapotaceae,Chrysophyllum,argyrophyllum,,Southern Africa,,
88243,Nymphalidae,Pseudacraea,lucretia,,Cramer,Sapotaceae,Chrysophyllum,fulvum,,Southern Africa,,
88261,Nymphalidae,Pseudacraea,lucretia,expansa,Butler,Sapotaceae,Chrysophyllum,fulvum,,Southern Africa,,
25369,Gracillariidae,Acrocercops,chrysophylli,,Vári,Sapotaceae,Chrysophyllum,gorungosanum,,South Africa,in leaves,
51582,Noctuidae,Achaea,mercatoria,,Fabricius,Sapotaceae,Chrysophyllum,viridifolium,,Southern Africa,,
75828,Notodontidae,Chlorocalliope,calliope,,Hampson,Sapotaceae,Chrysophyllum,viridifolium,,Southern Africa,,
45561,Lymantriidae,Dasychira,proterota,,Hampson,Sapotaceae,Chrysophyllum,viridifolium,,Southern Africa,,
76270,Notodontidae,Desmeocraera,atriguttata,,Hampson,Sapotaceae,Chrysophyllum,viridifolium,,Southern Africa,,
33584,Lasiocampidae,Gastropacha,sp.,,,Sapotaceae,Chrysophyllum,viridifolium,,Southern Africa,,
88229,Nymphalidae,Pseudacraea,eurytus,,Linnaeus,Sapotaceae,Chrysophyllum,viridifolium,,Southern Africa,,
88238,Nymphalidae,Pseudacraea,eurytus,imitator,Trimen,Sapotaceae,Chrysophyllum,viridifolium,,Southern Africa,,
88265,Nymphalidae,Pseudacraea,lucretia,tarquinia,Trimen,Sapotaceae,Chrysophyllum,viridifolium,,Southern Africa,,
73196,Noctuidae,Trichoplusia,orichalcea,,Fabricius,Compositae,Cichorium,,,Southern Africa,,
66819,Noctuidae,Oraesia,provocans,,Walker,Menispermaceae,Cissampelos,,,South Africa,,
66820,Noctuidae,Oraesia,provocans,,Walker,Menispermaceae,Cissampelos,,,Southern Africa,,
66789,Noctuidae,Oraesia,emarginata,,Fabricius,Menispermaceae,Cissampelos,torulosa,,Southern Africa,,
66822,Noctuidae,Oraesia,provocans,,Walker,Menispermaceae,Cissampelos,torulosa,,Southern Africa,,
53160,Noctuidae,Agoma,trimenii,,Felder,Vitaceae,Cissus,,,Southern Africa,,
62768,Noctuidae,Heraclia,africana,,Butler,Vitaceae,Cissus,,,Southern Africa,,
62775,Noctuidae,Heraclia,superba,,Butler,Vitaceae,Cissus,,,South Africa,,
62776,Noctuidae,Heraclia,superba,,Butler,Vitaceae,Cissus,,,Southern Africa,,
140340,Zygaenidae,Saliunca,homochroa,,Holland,Vitaceae,Cissus,,,Southern Africa,,
61546,Noctuidae,Grammodes,geometrica,,Fabricius,Cistaceae,Cistus,,,Southern Africa,,
66709,Noctuidae,Ophiusa,tirhaca,,Cramer,Cistaceae,Cistus,,,Southern Africa,,
51294,Noctuidae,Achaea,catella,,Guenée,Rutaceae,Citrus,,,South Africa,adult fruit feeding,
51580,Noctuidae,Achaea,lienardi,,Boisduval,Rutaceae,Citrus,,,Southern Africa,on leaves,
127455,Tortricidae,Archips,occidentalis,,Walsingham,Rutaceae,Citrus,,,Southern Africa,on,
14002,Geometridae,Ascotis,reciprocaria,,Walker,Rutaceae,Citrus,,,Southern Africa,,
14131,Geometridae,Ascotis,selenaria,reciprocaria,Walker,Rutaceae,Citrus,,,South Africa,,
33282,Lasiocampidae,Bombycopsis,indecora,,Walker,Rutaceae,Citrus,,,South Africa,,
60732,Noctuidae,Eutelia,subrubens,,Mabille,Rutaceae,Citrus,,,Southern Africa,,
123696,Tineidae,Monopis,megalodelta,,Meyrick,Rutaceae,Citrus,,,Southern Africa,,
34668,Lasiocampidae,Nadiasa,polydora,,Druce,Rutaceae,Citrus,,,Southern Africa,,
47964,Lymantriidae,Orgyia,mixta,,Snellen,Rutaceae,Citrus,,,Southern Africa,,
136791,Tortricidae,Procrica,intrepida,,Meyrick,Rutaceae,Citrus,,,Southern Africa,,
138463,Tortricidae,Thaumatotibia,leucotreta,,Meyrick,Rutaceae,Citrus,,,Southern Africa,on,
138522,Tortricidae,Tortrix,capensana,,Walker,Rutaceae,Citrus,,,South Africa,,
138523,Tortricidae,Tortrix,capensana,,Walker,Rutaceae,Citrus,,,Southern Africa,,
92799,Papilionidae,Papilio,dardanus,,Brown,Rutaceae,Citrus,aurantium,,Southern Africa,,
92844,Papilionidae,Papilio,demodocus,,Esper,Rutaceae,Citrus,aurantium,,Southern Africa,,
93553,Papilionidae,Papilio,nireus,,Linnaeus,Rutaceae,Citrus,aurantium,,Southern Africa,,
138392,Tortricidae,Thaumatotibia,batrachopa,,Meyrick,Rutaceae,Citrus,sinensis,,South Africa,,
140294,Zygaenidae,Orna,subdiaphana,,Felder,Rutaceae,Clausena,anisata,,Southern Africa,,
92802,Papilionidae,Papilio,dardanus,,Brown,Rutaceae,Clausena,anisata,,Southern Africa,,
92848,Papilionidae,Papilio,demodocus,,Esper,Rutaceae,Clausena,anisata,,Southern Africa,,
93003,Papilionidae,Papilio,echerioides,,Trimen,Rutaceae,Clausena,anisata,,Southern Africa,,
93556,Papilionidae,Papilio,nireus,,Linnaeus,Rutaceae,Clausena,anisata,,Southern Africa,,
93586,Papilionidae,Papilio,ophidicephalus,,Oberthür,Rutaceae,Clausena,anisata,,Southern Africa,,
102290,Pyralidae,Crocidolomia,pavonana,,Fabricius,Capparaceae,Cleome,,,Southern Africa,,
75247,Nolidae,Nola,melanoscelis,,Hampson,Verbenaceae,Clerodendrum,,,Southern Africa,in seed pods,
3294,Arctiidae,Rhodogastria,amasis,,Cramer,Verbenaceae,Clerodendrum,,,Southern Africa,,
119328,Sphingidae,Acherontia,atropos,,Linnaeus,Verbenaceae,Clerodendrum,glabrum,,Southern Africa,,
26537,Gracillariidae,Caloptilia,vibrans,,Meyrick,Verbenaceae,Clerodendrum,glabrum,,South Africa,in leaves,
45707,Lymantriidae,Euproctis,aethiopica,,Snellen,Verbenaceae,Clerodendrum,glabrum,,Southern Africa,,
1678,Arctiidae,Eyralpenus,diplosticta,,Hampson,Verbenaceae,Clerodendrum,glabrum,,Southern Africa,,
41122,Lycaenidae,Hypolycaena,philippus,,Fabricius,Verbenaceae,Clerodendrum,glabrum,,Southern Africa,,
105681,Pyralidae,Ischnurges,lancinalis,,Guenée,Verbenaceae,Clerodendrum,glabrum,,Southern Africa,,
48915,Lyonetiidae,Leucoptera,clerodendrella,,Vári,Verbenaceae,Clerodendrum,glabrum,,South Africa,,
48916,Lyonetiidae,Leucoptera,clerodendrella,,Vári,Verbenaceae,Clerodendrum,glabrum,,South Africa,on leaves,
3295,Arctiidae,Rhodogastria,amasis,,Cramer,Verbenaceae,Clerodendrum,glabrum,,Southern Africa,,
78119,Nymphalidae,Acraea,anacreon,,Trimen,Rosaceae,Cliffortia,linearifolia,,Southern Africa,,
59331,Noctuidae,Diphtherocome,verbenata,,Distant,Euphorbiaceae,Clutia,pulchella,,Southern Africa,,
63400,Noctuidae,Hypoplexia,algoa,,Felder & Rogenh.,Euphorbiaceae,Clutia,pulchella,,Southern Africa,,
22951,Geometridae,Prasinocyma,vermicularia,,Guenée,Euphorbiaceae,Clutia,pulchella,,Southern Africa,,
32962,Hesperiidae,Zophopetes,dysmephila,,Trimen,Palmae,Cocos,nucifera,,South Africa,,
27016,Gracillariidae,Conopomorphina,aptata,,Meyrick,Rubiaceae,Coddia,rudis,,South Africa,in leaves,
29246,Gracillariidae,Systoloneura,randiae,,Vári,Rubiaceae,Coddia,rudis,,South Africa,in leaves,
127440,Tortricidae,Archips,occidentalis,,Walsingham,Rubiaceae,Coffea,,,South Africa,,
127457,Tortricidae,Archips,occidentalis,,Walsingham,Rubiaceae,Coffea,,,Southern Africa,on,
14003,Geometridae,Ascotis,reciprocaria,,Walker,Rubiaceae,Coffea,,,Southern Africa,,
58122,Noctuidae,Chrysodeixis,chalcites,,Esper,Rubiaceae,Coffea,,,Southern Africa,,
15357,Geometridae,Cleora,nigrisparsalis,,Janse,Rubiaceae,Coffea,,,Southern Africa,,
27065,Gracillariidae,Cryphiomystis,aleutrita,,Meyrick,Rubiaceae,Coffea,,,South Africa,,
36518,Limacodidae,Latoia,vivida,,Walker,Rubiaceae,Coffea,,,Southern Africa,,
138955,Uraniidae,Leucoplema,dohertyi,,Warren,Rubiaceae,Coffea,,,Southern Africa,on,
48908,Lyonetiidae,Leucoptera,caffeina,,Washbourn,Rubiaceae,Coffea,,,South Africa,,
36754,Limacodidae,Neogavara,imitans,,Janse,Rubiaceae,Coffea,,,Southern Africa,,
36758,Limacodidae,Neomocena,convergens,,Hering,Rubiaceae,Coffea,,,Southern Africa,,
2900,Arctiidae,Nyctemera,leuconoe,,Hopffer,Rubiaceae,Coffea,,,Southern Africa,,
34695,Lasiocampidae,Odontocheilopteryx,myxa,,Wallengren,Rubiaceae,Coffea,,,Southern Africa,,
48003,Lymantriidae,Orgyia,mixta,,Snellen,Rubiaceae,Coffea,,,Southern Africa,on foliage,
71492,Noctuidae,Spodoptera,littoralis,,Boisduval,Rubiaceae,Coffea,,,Southern Africa,,
4050,Arctiidae,Syntomis,cerbera,,Linnaeus,Rubiaceae,Coffea,,,Southern Africa,,
138546,Tortricidae,Tortrix,dinota,,Meyrick,Rubiaceae,Coffea,,,South Africa,,
138464,Tortricidae,Thaumatotibia,leucotreta,,Meyrick,Rubiaceae,Coffea,arabica,,Southern Africa,on,
29881,Hesperiidae,Abantis,paradisea,,Butler,Sterculiaceae,Cola,natalensis,,Southern Africa,,
80718,Nymphalidae,Charaxes,pelias,,Cramer,Santalaceae,Colpoon,compressum,,Southern Africa,,
96519,Pieridae,Mylothris,xantholeuca,,Hübner,Santalaceae,Colpoon,compressum,,South Africa,,
75643,Notodontidae,Afroplitis,phyllocampa,,Trimen,Combretaceae,Combretum,,,Southern Africa,,
74501,Nolidae,Arcyophora,longivalvis,,Guenée,Combretaceae,Combretum,,,South Africa,,
74502,Nolidae,Arcyophora,longivalvis,,Guenée,Combretaceae,Combretum,,,Southern Africa,,
15452,Geometridae,Colocleora,divisaria,,Walker,Combretaceae,Combretum,,,Southern Africa,,
7388,Cossidae,Coryphodema,tristis,,Drury,Combretaceae,Combretum,,,Southern Africa,,
33363,Lasiocampidae,Craspia,wahlbergi,,Aurivillius,Combretaceae,Combretum,,,Southern Africa,,
33378,Lasiocampidae,Cymatopacha,obscura,,Aurivillius,Combretaceae,Combretum,,,Southern Africa,,
76309,Notodontidae,Desmeocraera,vernalis,,Distant,Combretaceae,Combretum,,,Southern Africa,,
76373,Notodontidae,Epicerura,pergrisea,,Hampson,Combretaceae,Combretum,,,Southern Africa,,
17436,Geometridae,Eulycia,grisea,,Warren,Combretaceae,Combretum,,,Southern Africa,,
46153,Lymantriidae,Euproctis,rufopunctata,,Walker,Combretaceae,Combretum,,,Southern Africa,,
36526,Limacodidae,Latoia,vivida,,Walker,Combretaceae,Combretum,,,Southern Africa,,
33871,Lasiocampidae,Leipoxais,peraffinis,,Holland,Combretaceae,Combretum,,,Southern Africa,,
75036,Nolidae,Maurilia,arcuata,,Walker,Combretaceae,Combretum,,,Southern Africa,,
66712,Noctuidae,Ophiusa,tirhaca,,Cramer,Combretaceae,Combretum,,,Southern Africa,,
21894,Geometridae,Orbamia,octomaculata,,Wallengren,Combretaceae,Combretum,,,Southern Africa,,
34725,Lasiocampidae,Pachypasa,capensis,,Linnaeus,Combretaceae,Combretum,,,Southern Africa,,
77578,Notodontidae,Rhenea,mediata,,Walker,Combretaceae,Combretum,,,Southern Africa,,
35041,Lasiocampidae,Rhinobombyx,cuneata,,Aurivillius,Combretaceae,Combretum,,,Southern Africa,,
25384,Gracillariidae,Acrocercops,combreticola,,Vári,Combretaceae,Combretum,apiculatum,,South Africa,in leaves,
44894,Lymantriidae,Aroa,difficilis,,Walker,Combretaceae,Combretum,apiculatum,,Southern Africa,,
30541,Hesperiidae,Coeliades,forestan,,Stoll,Combretaceae,Combretum,apiculatum,,Southern Africa,,
27000,Gracillariidae,Conopomorpha,euphanes,,Vári,Combretaceae,Combretum,apiculatum,,South Africa,in leaves,
7389,Cossidae,Coryphodema,tristis,,Drury,Combretaceae,Combretum,apiculatum,,Southern Africa,,
76310,Notodontidae,Desmeocraera,vernalis,,Distant,Combretaceae,Combretum,apiculatum,,Southern Africa,,
74986,Nolidae,Goniocalpe,heteromorpha,,Hampson,Combretaceae,Combretum,apiculatum,,Southern Africa,,
33872,Lasiocampidae,Leipoxais,peraffinis,,Holland,Combretaceae,Combretum,apiculatum,,Southern Africa,,
68062,Noctuidae,Penicillaria,ethiopica,,Hampson,Combretaceae,Combretum,apiculatum,,Southern Africa,,
50319,Nepticulidae,Stigmella,combretella,,Vári,Combretaceae,Combretum,apiculatum,,South Africa,on leaves,
44895,Lymantriidae,Aroa,difficilis,,Walker,Combretaceae,Combretum,bracteosum,,Southern Africa,,
30542,Hesperiidae,Coeliades,forestan,,Stoll,Combretaceae,Combretum,bracteosum,,Southern Africa,,
86817,Nymphalidae,Neptis,saclava,,Boisduval,Combretaceae,Combretum,bracteosum,,Southern Africa,,
63101,Noctuidae,Hypanua,roseitincta,,Hampson,Combretaceae,Combretum,caffrum,,South Africa,,
75644,Notodontidae,Afroplitis,phyllocampa,,Trimen,Combretaceae,Combretum,molle,,Southern Africa,,
74503,Nolidae,Arcyophora,longivalvis,,Guenée,Combretaceae,Combretum,molle,,Southern Africa,,
44896,Lymantriidae,Aroa,difficilis,,Walker,Combretaceae,Combretum,molle,,Southern Africa,,
14790,Geometridae,Celidomphax,rubrimaculata,,Warren,Combretaceae,Combretum,molle,,Southern Africa,,
15454,Geometridae,Colocleora,divisaria,,Walker,Combretaceae,Combretum,molle,,Southern Africa,,
45568,Lymantriidae,Dasychira,rocana,,Swinhoe,Combretaceae,Combretum,molle,,Southern Africa,,
76374,Notodontidae,Epicerura,pergrisea,,Hampson,Combretaceae,Combretum,molle,,Southern Africa,,
17437,Geometridae,Eulycia,grisea,,Warren,Combretaceae,Combretum,molle,,Southern Africa,,
46154,Lymantriidae,Euproctis,rufopunctata,,Walker,Combretaceae,Combretum,molle,,Southern Africa,,
74987,Nolidae,Goniocalpe,heteromorpha,,Hampson,Combretaceae,Combretum,molle,,Southern Africa,,
83970,Nymphalidae,Hamanumida,daedalus,,Fabricius,Combretaceae,Combretum,molle,,Southern Africa,,
46361,Lymantriidae,Homochira,rendalli,,Distant,Combretaceae,Combretum,molle,,Southern Africa,,
63102,Noctuidae,Hypanua,roseitincta,,Hampson,Combretaceae,Combretum,molle,,Southern Africa,,
75037,Nolidae,Maurilia,arcuata,,Walker,Combretaceae,Combretum,molle,,Southern Africa,,
75137,Nolidae,Negeta,luminosa,,Walker,Combretaceae,Combretum,molle,,Southern Africa,,
75141,Nolidae,Negeta,ruficeps,,Hampson,Combretaceae,Combretum,molle,,Southern Africa,,
21691,Geometridae,Omphalucha,maturnaria,,Möschler,Combretaceae,Combretum,molle,,Southern Africa,,
66713,Noctuidae,Ophiusa,tirhaca,,Cramer,Combretaceae,Combretum,molle,,Southern Africa,,
21896,Geometridae,Orbamia,octomaculata,,Wallengren,Combretaceae,Combretum,molle,,Southern Africa,,
34726,Lasiocampidae,Pachypasa,capensis,,Linnaeus,Combretaceae,Combretum,molle,,Southern Africa,,
31916,Hesperiidae,Parosmodes,morantii,,Trimen,Combretaceae,Combretum,molle,,Southern Africa,,
68063,Noctuidae,Penicillaria,ethiopica,,Hampson,Combretaceae,Combretum,molle,,Southern Africa,,
77579,Notodontidae,Rhenea,mediata,,Walker,Combretaceae,Combretum,molle,,Southern Africa,,
72829,Noctuidae,Thyas,rubricata,,Holland,Combretaceae,Combretum,molle,,Southern Africa,,
45856,Lymantriidae,Euproctis,fasciata,,Walker,Combretaceae,Combretum,platypetalum,,Southern Africa,,
73322,Noctuidae,Trichoplusia,vittata,,Wallengren,Compositae,Commidendrum,,,Southern Africa,,
48401,Lymantriidae,Palasea,albimacula,,Wallengren,Burseraceae,Commiphora,,,Southern Africa,,
117665,Saturniidae,Usta,terpsichore,,Maassen & Weymer,Burseraceae,Commiphora,woodii,,Southern Africa,,
119655,Sphingidae,Agrius,convolvuli,,Linnaeus,Convolvulaceae,Convolvulus,,,Southern Africa,,
120128,Sphingidae,Coelonia,fulvinotata,,Butler,Convolvulaceae,Convolvulus,,,Southern Africa,,
78435,Nymphalidae,Acraea,rahira,,Boisduval,Compositae,Conyza,canadense,,Southern Africa,,
57119,Noctuidae,Callyna,figurans,,Walker,Boraginaceae,Cordia,,,Southern Africa,,
9367,Eupterotidae,Jana,tantalus,,Herrich-Schäffer,Boraginaceae,Cordia,,,Southern Africa,,
9419,Eupterotidae,Striphnopteryx,edulis,,Boisduval,Boraginaceae,Cordia,,,Southern Africa,,
55644,Noctuidae,Archephia,basilinea,,Hampson,Boraginaceae,Cordia,caffra,,Southern Africa,,
57116,Noctuidae,Callyna,decora,,Walker,Boraginaceae,Cordia,caffra,,South Africa,,
57117,Noctuidae,Callyna,decora,,Walker,Boraginaceae,Cordia,caffra,,Southern Africa,,
57120,Noctuidae,Callyna,figurans,,Walker,Boraginaceae,Cordia,caffra,,Southern Africa,,
57132,Noctuidae,Callyna,unicolor,,Hampson,Boraginaceae,Cordia,caffra,,Southern Africa,,
57227,Noctuidae,Catephia,striata,,Hampson,Boraginaceae,Cordia,caffra,,Southern Africa,,
120130,Sphingidae,Coelonia,fulvinotata,,Butler,Boraginaceae,Cordia,caffra,,Southern Africa,,
59086,Noctuidae,Cyclopera,galactiplaga,,Hampson,Boraginaceae,Cordia,caffra,,Southern Africa,,
27104,Gracillariidae,Dialectica,cordiaecola,,Vári,Boraginaceae,Cordia,caffra,,South Africa,in leaves,
9368,Eupterotidae,Jana,tantalus,,Herrich-Schäffer,Boraginaceae,Cordia,caffra,,Southern Africa,,
49679,Metarbelidae,Lebedodes,durbanica,,Hampson,Boraginaceae,Cordia,caffra,,Southern Africa,,
122183,Sphingidae,Polyptychoides,grayii,,Walker,Boraginaceae,Cordia,caffra,,Southern Africa,,
9420,Eupterotidae,Striphnopteryx,edulis,,Boisduval,Boraginaceae,Cordia,caffra,,Southern Africa,,
73201,Noctuidae,Trichoplusia,orichalcea,,Fabricius,Compositae,Coreopsis,,,Southern Africa,,
68910,Noctuidae,Prodotis,stolida,,Fabricius,Coriariaceae,Coriaria,myrtifolia,,Southern Africa,,
3297,Arctiidae,Rhodogastria,amasis,,Cramer,Crassulaceae,Cotyledon,,,Southern Africa,,
25749,Gracillariidae,Acrocercops,thrypticosema,,Vári,Leguminosae (P),Craibia,brevicaudata,,South Africa,in leaves,
59051,Noctuidae,Cucullia,terensis,,Felder & Rogenh.,Crassulaceae,Crassula,,,Southern Africa,,
525,Arctiidae,Amphicallia,bellatrix,,Dalman,Leguminosae (P),Crotalaria,,,Southern Africa,,
526,Arctiidae,Amphicallia,bellatrix,,Dalman,Leguminosae (P),Crotalaria,capensis,,Southern Africa,,
41707,Lycaenidae,Lampides,boeticus,,Linnaeus,Leguminosae (P),Crotalaria,capensis,,Southern Africa,,
75633,Notodontidae,Acrasiella,curvilinea,,Swinhoe,Euphorbiaceae,Croton,,,Southern Africa,,
140414,Zygaenidae,Zutulba,zelleri,,Wallengren,Euphorbiaceae,Croton,,,Southern Africa,,
80261,Nymphalidae,Charaxes,candiope,,Godart,Euphorbiaceae,Croton,gratissimus,,Southern Africa,,
29227,Gracillariidae,Stomphastis,rorkei,,Vári,Euphorbiaceae,Croton,gratissimus,,South Africa,in leaves,
29218,Gracillariidae,Stomphastis,crotonis,,Vári,Euphorbiaceae,Croton,menyhartii,,South Africa,in leaves,
29198,Gracillariidae,Stomphastis,cardamitis,,Meyrick,Euphorbiaceae,Croton,subgratissimus,,South Africa,in leaves,
54560,Noctuidae,Amyna,punctum,,Fabricius,Euphorbiaceae,Croton,sylvaticus,,Southern Africa,,
80265,Nymphalidae,Charaxes,candiope,,Godart,Euphorbiaceae,Croton,sylvaticus,,Southern Africa,,
113924,Saturniidae,Epiphora,mythimnia,,Westwood,Euphorbiaceae,Croton,sylvaticus,,Southern Africa,,
