HOSTS ID,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Insect Author,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,Location,Damage,Lab Rearing
23221,Geometridae,Pseudocoremia,suavis,,Butler,Myrtaceae,Eucalyptus,,,New Zealand,on leaves,
137943,Tortricidae,Spilonota,macropetana,,Meyrick,Myrtaceae,Eucalyptus,,,New Zealand,,
29556,Hepialidae,Aenetus,virescens,,Doubleday,Myrtaceae,Eucalyptus,delegatensis,,New Zealand,in branches/stems,
29557,Hepialidae,Aenetus,virescens,,Doubleday,Myrtaceae,Eucalyptus,pilularis,,New Zealand,in branches/stems,
29558,Hepialidae,Aenetus,virescens,,Doubleday,Myrtaceae,Eucalyptus,saligna,,New Zealand,in branches/stems,
26368,Gracillariidae,Caloptilia,selenitis,,Meyrick,Fagaceae,Fagus,,,New Zealand,,
50500,Nepticulidae,Stigmella,lucida,,Philpott,Fagaceae,Fagus,,,New Zealand,,
26369,Gracillariidae,Caloptilia,selenitis,,Meyrick,Fagaceae,Fagus,menziesii,,New Zealand,in leaves,
50501,Nepticulidae,Stigmella,lucida,,Philpott,Fagaceae,Fagus,menziesii,,New Zealand,in leaves,
91162,Oecophoridae,Proteodes,carnifex,,Butler,Fagaceae,Fagus,solandri,,New Zealand,on,
79215,Nymphalidae,Argyrophenga,antipodum,,Doubleday,Gramineae,Festuca,,,New Zealand,,
130529,Tortricidae,Ctenopseustis,obliquana,,Walker,Rosaceae,Fragaria,,,New Zealand,,
136520,Tortricidae,Planotortrix,excessana,,Walker,Rosaceae,Fragaria,,,New Zealand,,
131408,Tortricidae,Dipterina,imbriferana,,Meyrick,Onagraceae,Fuchsia,excorticata,,New Zealand,in dead branches,
90623,Oecophoridae,Gymnobathra,bryaula,,Meyrick,Onagraceae,Fuchsia,excorticata,,New Zealand,in dead wood,
25214,Glyphipterigidae,Glyphipterix,calliactis,,Meyrick,Cyperaceae,Gahnia,,,New Zealand,in stems,
82319,Nymphalidae,Dodonidia,helmsii,,Butler,Cyperaceae,Gahnia,procera,,New Zealand,,
25230,Glyphipterigidae,Glyphipterix,leptosema,,Meyrick,Cyperaceae,Gahnia,setifolia,,New Zealand,in flowers/stems,
9710,Gelechiidae,Anisoplaca,achyrota,,Meyrick,Malvaceae,Gaya,lyallii,,New Zealand,on,
128715,Tortricidae,Catamacta,gavisana,,Walker,Leguminosae (P),Genista,,,New Zealand,on,
29129,Gracillariidae,Porphyrosela,hardenbergiella,,Wise,Leguminosae (P),Hardenbergia,,,New Zealand,,
106469,Pyralidae,Musotima,nitidalis,,Walker,Dennstaedtiaceae,Histiopteris,,,New Zealand,,
24181,Geometridae,Sestra,flexata,,Walker,Dennstaedtiaceae,Histiopteris,,,New Zealand,,
24185,Geometridae,Sestra,humeraria,,Walker,Dennstaedtiaceae,Histiopteris,,,New Zealand,,
25226,Glyphipterigidae,Glyphipterix,iocheaera,,Meyrick,Juncaceae,Juncus,,,New Zealand,in stems,
15816,Geometridae,Declana,floccosa,,Walker,Pinaceae,Larix,decidua,,New Zealand,on leaves,
15821,Geometridae,Declana,hermione,,Hudson,Pinaceae,Larix,decidua,,New Zealand,on leaves,
15827,Geometridae,Declana,junctilinea,,Walker,Pinaceae,Larix,decidua,,New Zealand,on leaves,
18744,Geometridae,Gellonia,dejectaria,,Walker,Pinaceae,Larix,decidua,,New Zealand,on leaves,
62075,Noctuidae,Helicoverpa,armigera,,Hübner,Pinaceae,Larix,decidua,,New Zealand,on leaves,
23206,Geometridae,Pseudocoremia,fenerata,,Felder & Rogenh.,Pinaceae,Larix,decidua,,New Zealand,on leaves,
23222,Geometridae,Pseudocoremia,suavis,,Butler,Pinaceae,Larix,decidua,,New Zealand,on leaves,
138569,Tortricidae,Tortrix,flavescens,,Butler,Pinaceae,Larix,decidua,,New Zealand,on leaves,
15817,Geometridae,Declana,floccosa,,Walker,Pinaceae,Larix,kaempferi,,New Zealand,on leaves,
15822,Geometridae,Declana,hermione,,Hudson,Pinaceae,Larix,kaempferi,,New Zealand,on leaves,
15828,Geometridae,Declana,junctilinea,,Walker,Pinaceae,Larix,kaempferi,,New Zealand,on leaves,
18745,Geometridae,Gellonia,dejectaria,,Walker,Pinaceae,Larix,kaempferi,,New Zealand,on leaves,
62076,Noctuidae,Helicoverpa,armigera,,Hübner,Pinaceae,Larix,kaempferi,,New Zealand,on leaves,
23223,Geometridae,Pseudocoremia,suavis,,Butler,Pinaceae,Larix,kaempferi,,New Zealand,on leaves,
138570,Tortricidae,Tortrix,flavescens,,Butler,Pinaceae,Larix,kaempferi,,New Zealand,on leaves,
23207,Geometridae,Pseudocoremia,fenerata,,Felder & Rogenh.,Pinaceae,Larix,laricina,,New Zealand,on leaves,
14823,Geometridae,Chalastra,pellurgata,,Walker,Osmundaceae,Leptopteris,,,New Zealand,,
90627,Oecophoridae,Heliostibes,atychioides,,Butler,Myrtaceae,Leptospermum,scoparium,,New Zealand,on,
12953,Gelechiidae,Thiotricha,tetraphala,,Meyrick,Myrtaceae,Leptospermum,scoparium,,New Zealand,in case on,
68370,Noctuidae,Persectania,steropastis,,Meyrick,Linaceae,Linum,usitatissimum,,New Zealand,,
53475,Noctuidae,Agrotis,innominata,,Hudson,Leguminosae (P),Lupinus,,,New Zealand,,
110137,Pyralidae,Uresiphita,polygonalis,maorialis,Felder & Rogenh.,Leguminosae (P),Lupinus,,,New Zealand,,
110138,Pyralidae,Uresiphita,polygonalis,maorialis,Felder & Rogenh.,Leguminosae (P),Lupinus,,,New Zealand,,
12739,Gelechiidae,Symmetrischema,tangolias,,Gyen,Solanaceae,Lycopersicon,esculentum,,New Zealand,,
29553,Hepialidae,Aenetus,virescens,,Doubleday,Rosaceae,Malus,pumila,,New Zealand,,
130530,Tortricidae,Ctenopseustis,obliquana,,Walker,Rosaceae,Malus,pumila,,New Zealand,,
131047,Tortricidae,Cydia,pomonella,,Linnaeus,Rosaceae,Malus,pumila,,New Zealand,,
61590,Noctuidae,Graphania,mutans,,Walker,Rosaceae,Malus,pumila,,New Zealand,,
136521,Tortricidae,Planotortrix,excessana,,Walker,Rosaceae,Malus,pumila,,New Zealand,,
44677,Lycaenidae,Zizina,labradus,,Godart,Leguminosae (P),Medicago,sativa,,New Zealand,,
61392,Noctuidae,Feredayia,ochthistis,,Meyrick,Rutaceae,Melicope,simplex,,New Zealand,,
61394,Noctuidae,Feredayia,vitiosa,,Butler,Rutaceae,Melicope,simplex,,New Zealand,,
61391,Noctuidae,Feredayia,graminosa,,Walker,Violaceae,Melicytus,ramiflorus,,New Zealand,,
123257,Thyrididae,Morova,subfasciata,,Walker,Polygonaceae,Muehlenbeckia,,,New Zealand,in stems,
12954,Gelechiidae,Thiotricha,thorybodes,,Meyrick,Polygonaceae,Muehlenbeckia,,,New Zealand,in case on,
109958,Pyralidae,Udea,flavidalis,,Doubleday,Polygonaceae,Muehlenbeckia,,,New Zealand,on,
90953,Oecophoridae,Nymphostola,galactina,,Felder,Myrtaceae,Myrtus,bullata,,New Zealand,on,
140126,Yponomeutidae,Zelleria,porphyraula,,Meyrick,Oleaceae,Nestegis,,,New Zealand,,
29554,Hepialidae,Aenetus,virescens,,Doubleday,Fagaceae,Nothofagus,,,New Zealand,,
29559,Hepialidae,Aenetus,virescens,,Doubleday,Fagaceae,Nothofagus,,,New Zealand,in branches/stems,
130531,Tortricidae,Ctenopseustis,obliquana,,Walker,Fagaceae,Nothofagus,,,New Zealand,,
132067,Tortricidae,Epichorista,emphanes,,Meyrick,Fagaceae,Nothofagus,,,New Zealand,,
61593,Noctuidae,Graphania,saeva,,Meyrick,Fagaceae,Nothofagus,,,New Zealand,,
90633,Oecophoridae,Heliostibes,vibratrix,,Meyrick,Fagaceae,Nothofagus,,,New Zealand,,
23214,Geometridae,Pseudocoremia,productata,,Walker,Fagaceae,Nothofagus,,,New Zealand,on leaves,
91161,Oecophoridae,Proteodes,carnifex,,Butler,Fagaceae,Nothofagus,cliffortioides,,New Zealand,,
61583,Noctuidae,Graphania,coctilis,,Meyrick,Fagaceae,Nothofagus,menziesii,,New Zealand,,
50410,Nepticulidae,Stigmella,fulva,,Watt,Compositae,Olearia,,,New Zealand,in leaves,
50614,Nepticulidae,Stigmella,ogygia,,Meyrick,Compositae,Olearia,,,New Zealand,in leaves,
9720,Gelechiidae,Apatetris,melanombra,,Meyrick,Compositae,Olearia,avicenniaefolia,,New Zealand,in leaves,
12945,Gelechiidae,Thiotricha,oleariae,,Hudson,Compositae,Olearia,solandri,,New Zealand,in case on,
24182,Geometridae,Sestra,flexata,,Walker,Dennstaedtiaceae,Paesia,,,New Zealand,,
90625,Oecophoridae,Gymnobathra,omphalota,,Meyrick,Araliaceae,Panax,,,New Zealand,in bark,
27410,Gracillariidae,Parectopa,aellomacha,,Meyrick,Araliaceae,Panax,,,New Zealand,in leaves,
27411,Gracillariidae,Parectopa,aethalota,,Meyrick,Araliaceae,Panax,arboreum,,New Zealand,in leaves,
123258,Thyrididae,Morova,subfasciata,,Walker,Apocynaceae,Parsonsia,,,New Zealand,in stems,
106325,Pyralidae,Mestolobes,pyropa,,Meyrick,Piperaceae,Peperomia,pachyphylla,,New Zealand,in leaves,
140118,Yponomeutidae,Zelleria,maculata,,Philpott,Loranthaceae,Peraxilla,,,New Zealand,,
98144,Psychidae,Liothula,omnivora,,Fereday,Phormiaceae,Phormium,,,New Zealand,,
98145,Psychidae,Liothula,omnivora,,Fereday,Phormiaceae,Phormium,tenax,,New Zealand,,
21905,Geometridae,Orthoclydon,praefectata,,Walker,Phormiaceae,Phormium,tenax,,New Zealand,,
68349,Noctuidae,Persectania,arotis,,Meyrick,Phormiaceae,Phormium,tenax,,New Zealand,,
68371,Noctuidae,Persectania,steropastis,,Meyrick,Phormiaceae,Phormium,tenax,,New Zealand,,
128683,Tortricidae,Capua,alopecana,,Meyrick,Phyllocladaceae,Phyllocladus,alpinus,,New Zealand,on,
90238,Oecophoridae,Cryptolechia,rhodobapta,,Meyrick,Phyllocladaceae,Phyllocladus,alpinus,,New Zealand,on,
139499,Yponomeutidae,Orthenches,porphyritis,,Meyrick,Phyllocladaceae,Phyllocladus,alpinus,,New Zealand,on,
23483,Geometridae,Sarisa,muriferata,,Walker,Polypodiaceae,Phymatosorus,,,New Zealand,,
136522,Tortricidae,Planotortrix,excessana,,Walker,Pinaceae,Picea,,,New Zealand,,
130542,Tortricidae,Ctenopseustis,obliquana,,Walker,Pinaceae,Picea,abies,,New Zealand,on leaves/shoots,
130543,Tortricidae,Ctenopseustis,obliquana,,Walker,Pinaceae,Picea,sitchensis,,New Zealand,on leaves/shoots,
61393,Noctuidae,Feredayia,rhodopleura,,Meyrick,Thymelaeaceae,Pimelea,laevigata,,New Zealand,,
15818,Geometridae,Declana,floccosa,,Walker,Pinaceae,Pinus,,,New Zealand,on leaves,
123493,Tineidae,Erechthias,fulguritella,,Walker,Pinaceae,Pinus,,,New Zealand,,
98146,Psychidae,Liothula,omnivora,,Fereday,Pinaceae,Pinus,,,New Zealand,,
23211,Geometridae,Pseudocoremia,leucelaea,,Meyrick,Pinaceae,Pinus,,,New Zealand,on leaves,
23217,Geometridae,Pseudocoremia,suavis,,Butler,Pinaceae,Pinus,,,New Zealand,,
23224,Geometridae,Pseudocoremia,suavis,,Butler,Pinaceae,Pinus,,,New Zealand,on leaves,
25181,Geometridae,Zermizinga,indocilisaria,,Walker,Pinaceae,Pinus,,,New Zealand,,
23218,Geometridae,Pseudocoremia,suavis,,Butler,Pinaceae,Pinus,engelmannii,,New Zealand,,
53682,Noctuidae,Agrotis,ipsilon,,Hufnagel,Pinaceae,Pinus,radiata,,New Zealand,in nurseries,
130532,Tortricidae,Ctenopseustis,obliquana,,Walker,Pinaceae,Pinus,radiata,,New Zealand,,
130544,Tortricidae,Ctenopseustis,obliquana,,Walker,Pinaceae,Pinus,radiata,,New Zealand,on leaves/shoots,
